# High E guitar string sampling at  4096 samples/sec
# time[s], waveform1, waveform2, waveform3, waveform4
3.2129e-01 2.2000e+01 -4.2800e+02 3.1500e+02 -1.2800e+02
3.2153e-01 1.3000e+02 -8.4000e+01 2.5000e+01 5.8000e+01
3.2178e-01 2.9800e+02 1.3700e+02 -3.9700e+02 1.3900e+02
3.2202e-01 4.4300e+02 1.4100e+02 -4.5000e+01 1.1500e+02
3.2227e-01 5.6100e+02 4.1000e+01 1.0000e+02 6.2000e+01
3.2251e-01 2.7600e+02 4.1000e+01 -2.6000e+01 7.9000e+01
3.2275e-01 -1.7000e+01 4.4000e+01 -3.0000e+00 -4.8000e+01
3.2300e-01 -4.7000e+01 7.4000e+01 1.2100e+02 1.0000e+00
3.2324e-01 -1.7600e+02 1.3600e+02 9.7000e+01 1.1100e+02
3.2349e-01 -3.3600e+02 2.0200e+02 1.0000e+02 -3.2000e+01
3.2373e-01 -5.6300e+02 1.0800e+02 2.3600e+02 -1.3400e+02
3.2397e-01 -5.1400e+02 -2.4000e+02 -1.6100e+02 -1.0500e+02
3.2422e-01 -1.0100e+02 -4.6100e+02 -1.6500e+02 -1.9400e+02
3.2446e-01 3.4000e+01 -3.6500e+02 3.3800e+02 -7.0000e+01
3.2471e-01 1.7100e+02 -1.0000e+01 -1.5400e+02 1.0900e+02
3.2495e-01 3.2500e+02 1.6400e+02 -3.8900e+02 1.5100e+02
3.2520e-01 4.7900e+02 1.4300e+02 6.0000e+00 1.1000e+02
3.2544e-01 5.1200e+02 4.7000e+01 4.3000e+01 7.6000e+01
3.2568e-01 1.6700e+02 7.0000e+01 -7.6000e+01 7.3000e+01
3.2593e-01 -5.9000e+01 6.8000e+01 -5.0000e+00 -5.7000e+01
3.2617e-01 -7.7000e+01 1.1300e+02 1.0200e+02 4.9000e+01
3.2642e-01 -2.3300e+02 1.6000e+02 6.1000e+01 1.0200e+02
3.2666e-01 -3.9900e+02 2.1800e+02 1.2600e+02 -7.3000e+01
3.2690e-01 -5.9200e+02 4.3000e+01 1.8200e+02 -1.1300e+02
3.2715e-01 -4.0700e+02 -3.0800e+02 -2.6200e+02 -1.1900e+02
3.2739e-01 -7.0000e+00 -4.7900e+02 -4.3000e+01 -1.8100e+02
3.2764e-01 8.0000e+01 -2.9700e+02 2.9700e+02 -2.9000e+01
3.2788e-01 2.5100e+02 4.2000e+01 -3.0100e+02 1.2000e+02
3.2812e-01 3.8900e+02 1.6600e+02 -3.1400e+02 1.2700e+02
3.2837e-01 5.4000e+02 1.1800e+02 7.1000e+01 7.6000e+01
3.2861e-01 4.7200e+02 4.9000e+01 1.5000e+01 6.3000e+01
3.2886e-01 8.5000e+01 8.4000e+01 -7.0000e+01 3.1000e+01
3.2910e-01 -6.0000e+01 7.1000e+01 3.1000e+01 -6.3000e+01
3.2935e-01 -9.5000e+01 1.4100e+02 1.0700e+02 8.2000e+01
3.2959e-01 -2.7800e+02 1.9500e+02 5.6000e+01 7.5000e+01
3.2983e-01 -4.6400e+02 2.3700e+02 1.6900e+02 -1.1000e+02
3.3008e-01 -6.1200e+02 -1.1000e+01 1.0400e+02 -9.8000e+01
3.3032e-01 -3.1800e+02 -3.4100e+02 -3.0100e+02 -1.4300e+02
3.3057e-01 2.9000e+01 -4.5000e+02 1.0600e+02 -1.5100e+02
3.3081e-01 9.3000e+01 -1.9700e+02 2.2800e+02 2.7000e+01
3.3105e-01 2.8000e+02 1.1600e+02 -3.8100e+02 1.4000e+02
3.3130e-01 4.0400e+02 1.9000e+02 -1.8900e+02 1.2700e+02
3.3154e-01 5.3600e+02 1.1800e+02 1.1700e+02 6.8000e+01
3.3179e-01 3.6600e+02 6.1000e+01 -6.0000e+00 6.9000e+01
3.3203e-01 -1.0000e+00 8.0000e+01 -3.2000e+01 0.0000e+00
3.3228e-01 -6.6000e+01 6.0000e+01 8.7000e+01 -4.6000e+01
3.3252e-01 -1.1900e+02 1.3900e+02 1.2900e+02 1.0000e+02
3.3276e-01 -3.0600e+02 2.0000e+02 8.8000e+01 3.4000e+01
3.3301e-01 -4.8500e+02 2.1000e+02 2.2300e+02 -1.3900e+02
3.3325e-01 -5.5300e+02 -1.1000e+02 3.3000e+01 -1.0100e+02
3.3350e-01 -1.6700e+02 -4.1400e+02 -2.5900e+02 -1.8000e+02
3.3374e-01 1.1000e+02 -4.5000e+02 2.6000e+02 -1.3200e+02
3.3398e-01 1.7400e+02 -1.4100e+02 1.0800e+02 6.1000e+01
3.3423e-01 3.6000e+02 1.2300e+02 -4.1800e+02 1.3700e+02
3.3447e-01 4.6200e+02 1.6500e+02 -8.2000e+01 1.1200e+02
3.3472e-01 5.3700e+02 9.3000e+01 1.0200e+02 5.1000e+01
3.3496e-01 2.7200e+02 6.4000e+01 -6.0000e+01 5.4000e+01
3.3521e-01 -7.1000e+01 6.8000e+01 -3.3000e+01 -4.7000e+01
3.3545e-01 -8.7000e+01 6.2000e+01 8.0000e+01 -2.6000e+01
3.3569e-01 -1.9200e+02 1.4700e+02 7.7000e+01 1.0400e+02
3.3594e-01 -3.8200e+02 2.1000e+02 6.4000e+01 -4.0000e+00
3.3618e-01 -5.6500e+02 1.6400e+02 1.8500e+02 -1.3100e+02
3.3643e-01 -5.3200e+02 -2.0100e+02 -1.1500e+02 -8.2000e+01
3.3667e-01 -9.5000e+01 -4.6800e+02 -2.2500e+02 -1.7100e+02
3.3691e-01 1.0100e+02 -4.2400e+02 3.0300e+02 -7.6000e+01
3.3716e-01 1.8900e+02 -8.5000e+01 -8.6000e+01 1.0700e+02
3.3740e-01 3.6700e+02 1.2600e+02 -4.2400e+02 1.4000e+02
3.3765e-01 4.7300e+02 1.4700e+02 1.0000e+01 1.0200e+02
3.3789e-01 5.0200e+02 7.9000e+01 7.9000e+01 4.6000e+01
3.3813e-01 1.7800e+02 8.1000e+01 -7.2000e+01 4.3000e+01
3.3838e-01 -8.5000e+01 6.6000e+01 5.0000e+00 -7.2000e+01
3.3862e-01 -7.4000e+01 7.2000e+01 1.0200e+02 8.0000e+00
3.3887e-01 -2.1600e+02 1.5500e+02 8.0000e+01 1.0200e+02
3.3911e-01 -3.9400e+02 2.1800e+02 9.7000e+01 -4.3000e+01
3.3936e-01 -5.5200e+02 1.0700e+02 1.6200e+02 -1.1200e+02
3.3960e-01 -4.0600e+02 -2.6400e+02 -2.0800e+02 -8.6000e+01
3.3984e-01 3.6000e+01 -4.6800e+02 -1.0300e+02 -1.7000e+02
3.4009e-01 1.4200e+02 -3.5600e+02 3.2400e+02 -4.0000e+01
3.4033e-01 2.6000e+02 0.0000e+00 -2.4000e+02 1.1300e+02
3.4058e-01 4.0200e+02 1.5500e+02 -3.5400e+02 1.1500e+02
3.4082e-01 4.8500e+02 1.4500e+02 8.7000e+01 7.7000e+01
3.4106e-01 4.2100e+02 7.4000e+01 3.0000e+01 4.3000e+01
3.4131e-01 4.8000e+01 8.9000e+01 -8.5000e+01 2.7000e+01
3.4155e-01 -1.3900e+02 5.9000e+01 2.6000e+01 -6.9000e+01
3.4180e-01 -1.3000e+02 9.7000e+01 1.0400e+02 6.0000e+01
3.4204e-01 -3.1500e+02 1.7300e+02 7.6000e+01 9.4000e+01
3.4229e-01 -4.7900e+02 2.3100e+02 1.3000e+02 -7.2000e+01
3.4253e-01 -5.8700e+02 3.3000e+01 1.1300e+02 -8.4000e+01
3.4277e-01 -3.1800e+02 -3.3300e+02 -2.5700e+02 -9.7000e+01
3.4302e-01 9.6000e+01 -4.7800e+02 6.1000e+01 -1.4500e+02
3.4326e-01 1.5100e+02 -2.8400e+02 3.0100e+02 1.7000e+01
3.4351e-01 3.1200e+02 4.4000e+01 -3.4100e+02 1.3800e+02
3.4375e-01 4.3600e+02 1.5400e+02 -2.2800e+02 1.1500e+02
3.4399e-01 5.0600e+02 1.3000e+02 1.5000e+02 7.0000e+01
3.4424e-01 3.6200e+02 7.1000e+01 -1.0000e+00 4.8000e+01
3.4448e-01 -1.1000e+01 9.2000e+01 -5.4000e+01 -2.0000e+00
3.4473e-01 -1.0400e+02 6.2000e+01 7.1000e+01 -7.0000e+01
3.4497e-01 -1.2100e+02 1.3700e+02 1.1700e+02 7.2000e+01
3.4521e-01 -3.3100e+02 2.1400e+02 9.1000e+01 5.2000e+01
3.4546e-01 -4.8900e+02 2.4500e+02 1.6000e+02 -1.2200e+02
3.4570e-01 -5.3300e+02 -2.4000e+01 3.4000e+01 -8.6000e+01
3.4595e-01 -1.7400e+02 -3.7000e+02 -2.7500e+02 -1.3000e+02
3.4619e-01 1.5600e+02 -4.4900e+02 1.7500e+02 -1.2800e+02
3.4644e-01 1.7400e+02 -1.8700e+02 1.6300e+02 6.2000e+01
3.4668e-01 3.4600e+02 1.0500e+02 -4.3700e+02 1.3700e+02
3.4692e-01 4.3600e+02 1.6800e+02 -1.2500e+02 1.0300e+02
3.4717e-01 4.7100e+02 1.2100e+02 1.3900e+02 5.0000e+01
3.4741e-01 2.4300e+02 7.0000e+01 -5.0000e+01 3.8000e+01
3.4766e-01 -1.0400e+02 7.1000e+01 -3.1000e+01 -3.5000e+01
3.4790e-01 -1.2900e+02 3.3000e+01 8.8000e+01 -4.1000e+01
3.4814e-01 -1.9800e+02 1.2900e+02 1.0800e+02 9.8000e+01
3.4839e-01 -4.1200e+02 1.9600e+02 9.3000e+01 2.8000e+01
3.4863e-01 -5.4400e+02 1.8500e+02 1.7000e+02 -1.1400e+02
3.4888e-01 -4.9200e+02 -1.5400e+02 -4.3000e+01 -5.0000e+01
3.4912e-01 -5.3000e+01 -4.4900e+02 -2.1400e+02 -1.3300e+02
3.4937e-01 1.9500e+02 -4.4300e+02 2.9500e+02 -7.6000e+01
3.4961e-01 2.2400e+02 -1.2700e+02 1.8000e+01 1.0200e+02
3.4985e-01 4.1000e+02 1.2400e+02 -4.3500e+02 1.1800e+02
3.5010e-01 4.7700e+02 1.6700e+02 9.0000e+00 8.2000e+01
3.5034e-01 4.7100e+02 1.1900e+02 1.2200e+02 2.3000e+01
3.5059e-01 1.6900e+02 8.5000e+01 -8.3000e+01 7.0000e+00
3.5083e-01 -1.2700e+02 7.7000e+01 -3.0000e+00 -7.8000e+01
3.5107e-01 -1.0900e+02 5.6000e+01 8.6000e+01 -2.3000e+01
3.5132e-01 -2.3500e+02 1.7000e+02 7.8000e+01 9.5000e+01
3.5156e-01 -4.3500e+02 2.4400e+02 8.0000e+01 -1.7000e+01
3.5181e-01 -5.3300e+02 1.7300e+02 1.2400e+02 -1.1700e+02
3.5205e-01 -3.9900e+02 -2.0800e+02 -1.6600e+02 -6.2000e+01
3.5229e-01 6.8000e+01 -4.5100e+02 -1.6100e+02 -1.5100e+02
3.5254e-01 2.0900e+02 -3.8600e+02 3.1200e+02 -5.2000e+01
3.5278e-01 2.6000e+02 -5.2000e+01 -1.7500e+02 1.1900e+02
3.5303e-01 4.2100e+02 1.3900e+02 -4.0900e+02 1.1500e+02
3.5327e-01 4.6000e+02 1.5600e+02 8.3000e+01 7.8000e+01
3.5352e-01 3.9300e+02 9.2000e+01 4.9000e+01 3.2000e+01
3.5376e-01 4.2000e+01 6.9000e+01 -1.0800e+02 1.4000e+01
3.5400e-01 -1.8400e+02 2.9000e+01 2.1000e+01 -8.2000e+01
3.5425e-01 -1.4400e+02 3.6000e+01 9.3000e+01 2.8000e+01
3.5449e-01 -3.1000e+02 1.5300e+02 8.0000e+01 9.7000e+01
3.5474e-01 -4.7200e+02 2.1100e+02 9.7000e+01 -4.3000e+01
3.5498e-01 -5.2200e+02 7.7000e+01 8.9000e+01 -8.7000e+01
3.5522e-01 -2.8300e+02 -3.0600e+02 -2.2000e+02 -6.6000e+01
3.5547e-01 1.6100e+02 -4.8000e+02 -1.7000e+01 -1.4800e+02
3.5571e-01 2.1700e+02 -3.3300e+02 3.0600e+02 -6.0000e+00
3.5596e-01 3.1200e+02 1.5000e+01 -3.1300e+02 1.3100e+02
3.5620e-01 4.4800e+02 1.6900e+02 -2.9800e+02 1.0000e+02
3.5645e-01 4.6800e+02 1.7500e+02 1.6000e+02 6.2000e+01
3.5669e-01 3.3600e+02 1.2100e+02 5.0000e+00 2.2000e+01
3.5693e-01 -2.9000e+01 1.0500e+02 -7.8000e+01 -1.8000e+01
3.5718e-01 -1.7500e+02 5.5000e+01 7.1000e+01 -9.6000e+01
3.5742e-01 -1.6200e+02 9.6000e+01 1.1600e+02 4.5000e+01
3.5767e-01 -3.7300e+02 2.0300e+02 1.0500e+02 6.7000e+01
3.5791e-01 -5.0900e+02 2.3500e+02 1.3100e+02 -8.7000e+01
3.5815e-01 -5.0300e+02 7.0000e+00 5.7000e+01 -6.3000e+01
3.5840e-01 -1.7300e+02 -3.5600e+02 -2.1700e+02 -8.1000e+01
3.5864e-01 2.1100e+02 -4.6700e+02 1.3800e+02 -1.1700e+02
3.5889e-01 2.1000e+02 -2.5400e+02 2.3800e+02 5.0000e+01
3.5913e-01 3.4700e+02 6.2000e+01 -4.0400e+02 1.4300e+02
3.5938e-01 4.4800e+02 1.4800e+02 -1.5500e+02 1.0000e+02
3.5962e-01 4.4600e+02 1.4000e+02 1.9400e+02 5.9000e+01
3.5986e-01 2.5200e+02 7.3000e+01 -3.4000e+01 3.0000e+01
3.6011e-01 -1.0400e+02 6.7000e+01 -4.0000e+01 -3.4000e+01
3.6035e-01 -1.7200e+02 1.6000e+01 9.8000e+01 -6.4000e+01
3.6060e-01 -2.0600e+02 8.2000e+01 1.2000e+02 8.1000e+01
3.6084e-01 -4.3400e+02 1.7600e+02 1.1200e+02 4.7000e+01
3.6108e-01 -5.2100e+02 1.7900e+02 1.3200e+02 -1.0200e+02
3.6133e-01 -4.4400e+02 -1.0200e+02 -1.7000e+01 -4.3000e+01
3.6157e-01 -4.6000e+01 -4.2900e+02 -2.0800e+02 -1.0200e+02
3.6182e-01 2.4400e+02 -4.5800e+02 2.3700e+02 -9.6000e+01
3.6206e-01 2.2100e+02 -1.6800e+02 8.0000e+01 8.4000e+01
3.6230e-01 3.8800e+02 1.2500e+02 -4.6800e+02 1.1700e+02
3.6255e-01 4.5000e+02 1.9400e+02 -4.1000e+01 7.2000e+01
3.6279e-01 4.0700e+02 1.7500e+02 1.4500e+02 3.2000e+01
3.6304e-01 1.4700e+02 1.0700e+02 -1.1500e+02 9.0000e+00
3.6328e-01 -1.7100e+02 9.6000e+01 -3.8000e+01 -6.4000e+01
3.6353e-01 -1.6900e+02 4.4000e+01 8.0000e+01 -3.3000e+01
3.6377e-01 -2.5400e+02 1.5300e+02 8.1000e+01 9.5000e+01
3.6401e-01 -4.6500e+02 2.1400e+02 7.9000e+01 1.9000e+01
3.6426e-01 -4.9900e+02 1.6400e+02 8.1000e+01 -1.0200e+02
3.6450e-01 -3.4800e+02 -1.8100e+02 -1.2600e+02 -3.7000e+01
3.6475e-01 9.1000e+01 -4.6400e+02 -1.7800e+02 -1.1900e+02
3.6499e-01 2.7600e+02 -4.2100e+02 2.8100e+02 -6.2000e+01
3.6523e-01 2.6700e+02 -1.0800e+02 -1.0000e+02 1.1700e+02
3.6548e-01 4.4500e+02 1.4500e+02 -4.4400e+02 1.1000e+02
3.6572e-01 4.6800e+02 1.8700e+02 7.5000e+01 7.3000e+01
3.6597e-01 3.7800e+02 1.4700e+02 9.6000e+01 2.8000e+01
3.6621e-01 5.9000e+01 9.9000e+01 -1.2400e+02 -2.0000e+00
3.6646e-01 -2.0500e+02 7.2000e+01 2.0000e+01 -8.3000e+01
3.6670e-01 -1.7300e+02 4.2000e+01 1.0100e+02 -5.0000e+00
3.6694e-01 -3.1700e+02 1.7400e+02 1.0000e+02 8.9000e+01
3.6719e-01 -4.9900e+02 2.3000e+02 1.0200e+02 -2.9000e+01
3.6743e-01 -4.8900e+02 1.2000e+02 8.7000e+01 -9.9000e+01
3.6768e-01 -2.6800e+02 -2.6700e+02 -1.5000e+02 -5.9000e+01
3.6792e-01 1.6900e+02 -4.8100e+02 -4.5000e+01 -1.4000e+02
3.6816e-01 2.4900e+02 -3.6400e+02 3.1500e+02 -3.0000e+01
3.6841e-01 2.7900e+02 -2.8000e+01 -2.4600e+02 1.2800e+02
3.6865e-01 4.3900e+02 1.6800e+02 -3.5100e+02 9.1000e+01
3.6890e-01 4.3900e+02 1.9600e+02 1.7100e+02 6.3000e+01
3.6914e-01 3.1300e+02 1.5200e+02 2.9000e+01 1.7000e+01
3.6938e-01 -2.8000e+01 1.1200e+02 -1.0400e+02 -2.2000e+01
3.6963e-01 -2.1200e+02 6.4000e+01 7.5000e+01 -8.9000e+01
3.6987e-01 -1.6700e+02 7.0000e+01 1.1700e+02 3.4000e+01
3.7012e-01 -3.5100e+02 1.9500e+02 1.1100e+02 8.9000e+01
3.7036e-01 -4.7700e+02 2.1800e+02 1.0900e+02 -5.2000e+01
3.7061e-01 -4.1600e+02 3.5000e+01 5.8000e+01 -6.6000e+01
3.7085e-01 -1.2800e+02 -3.6200e+02 -1.6800e+02 -6.2000e+01
3.7109e-01 2.6100e+02 -5.1100e+02 7.5000e+01 -1.3100e+02
3.7134e-01 2.4900e+02 -3.3100e+02 2.6200e+02 1.9000e+01
3.7158e-01 3.2500e+02 5.0000e+00 -3.7900e+02 1.3300e+02
3.7183e-01 4.4900e+02 1.5000e+02 -2.2300e+02 7.9000e+01
3.7207e-01 4.0900e+02 1.7100e+02 2.1200e+02 5.2000e+01
3.7231e-01 2.2400e+02 1.2400e+02 -5.1000e+01 1.0000e+00
3.7256e-01 -1.2800e+02 9.5000e+01 -9.1000e+01 -4.7000e+01
3.7280e-01 -2.4200e+02 3.0000e+01 8.8000e+01 -8.0000e+01
3.7305e-01 -2.2600e+02 7.4000e+01 1.0200e+02 6.2000e+01
3.7329e-01 -4.3100e+02 1.8500e+02 9.4000e+01 7.0000e+01
3.7354e-01 -4.9800e+02 1.8700e+02 8.2000e+01 -7.5000e+01
3.7378e-01 -3.8800e+02 -5.4000e+01 -1.6000e+01 -4.7000e+01
3.7402e-01 -4.3000e+01 -4.2000e+02 -1.9400e+02 -8.0000e+01
3.7427e-01 2.7700e+02 -4.8300e+02 1.6100e+02 -1.1700e+02
3.7451e-01 2.2900e+02 -2.4300e+02 1.2700e+02 5.8000e+01
3.7476e-01 3.6100e+02 7.4000e+01 -4.6800e+02 1.2200e+02
3.7500e-01 4.5100e+02 1.7900e+02 -9.3000e+01 7.6000e+01
3.7524e-01 3.8400e+02 1.8300e+02 1.8400e+02 5.3000e+01
3.7549e-01 1.5500e+02 1.2400e+02 -1.3100e+02 1.5000e+01
3.7573e-01 -1.7700e+02 1.0300e+02 -5.9000e+01 -4.4000e+01
3.7598e-01 -2.1800e+02 4.0000e+01 9.9000e+01 -3.5000e+01
3.7622e-01 -2.5000e+02 1.2100e+02 9.3000e+01 9.4000e+01
3.7646e-01 -4.5200e+02 2.1300e+02 9.9000e+01 5.0000e+01
3.7671e-01 -4.5300e+02 1.7900e+02 7.7000e+01 -8.3000e+01
3.7695e-01 -2.8900e+02 -1.3200e+02 -5.8000e+01 -2.8000e+01
3.7720e-01 8.8000e+01 -4.5800e+02 -1.3800e+02 -1.0700e+02
3.7744e-01 3.0500e+02 -4.5100e+02 2.6700e+02 -9.6000e+01
3.7769e-01 2.4200e+02 -1.7500e+02 -7.0000e+00 8.6000e+01
3.7793e-01 3.9900e+02 9.8000e+01 -4.6000e+02 9.9000e+01
3.7817e-01 4.2800e+02 1.7300e+02 6.3000e+01 6.3000e+01
3.7842e-01 3.1500e+02 1.6400e+02 1.4600e+02 2.6000e+01
3.7866e-01 3.4000e+01 1.1100e+02 -1.5100e+02 -6.0000e+00
3.7891e-01 -2.5000e+02 1.0000e+02 8.0000e+00 -7.5000e+01
3.7915e-01 -2.2700e+02 5.9000e+01 1.1500e+02 -1.2000e+01
3.7939e-01 -3.0800e+02 1.7500e+02 9.9000e+01 9.5000e+01
3.7964e-01 -4.7800e+02 2.3500e+02 9.8000e+01 1.4000e+01
3.7988e-01 -4.1600e+02 1.4600e+02 6.2000e+01 -8.3000e+01
3.8013e-01 -2.0200e+02 -2.1100e+02 -1.0600e+02 -2.8000e+01
3.8037e-01 1.8900e+02 -4.7500e+02 -7.0000e+01 -1.1200e+02
3.8062e-01 2.9900e+02 -3.9700e+02 2.9000e+02 -4.4000e+01
3.8086e-01 2.6800e+02 -8.2000e+01 -1.8000e+02 1.2500e+02
3.8110e-01 4.3400e+02 1.5600e+02 -4.0300e+02 9.2000e+01
3.8135e-01 4.1400e+02 1.9100e+02 1.6500e+02 5.8000e+01
3.8159e-01 2.6400e+02 1.7000e+02 6.4000e+01 1.6000e+01
3.8184e-01 -4.2000e+01 1.1600e+02 -1.5000e+02 -2.3000e+01
3.8208e-01 -2.6600e+02 8.2000e+01 6.6000e+01 -8.0000e+01
3.8232e-01 -2.0700e+02 5.8000e+01 1.2000e+02 2.3000e+01
3.8257e-01 -3.4400e+02 1.9100e+02 1.0100e+02 9.6000e+01
3.8281e-01 -4.5800e+02 2.1900e+02 9.6000e+01 -2.4000e+01
3.8306e-01 -3.4900e+02 7.5000e+01 4.0000e+01 -7.8000e+01
3.8330e-01 -1.0000e+02 -3.1000e+02 -1.3000e+02 -5.1000e+01
3.8354e-01 2.6700e+02 -5.0000e+02 2.5000e+01 -1.3900e+02
3.8379e-01 2.8300e+02 -3.5600e+02 2.6700e+02 -2.0000e+01
3.8403e-01 3.0100e+02 -2.9000e+01 -3.1700e+02 1.1700e+02
3.8428e-01 4.5100e+02 1.6100e+02 -2.7800e+02 5.9000e+01
3.8452e-01 3.8300e+02 1.8600e+02 2.3100e+02 3.9000e+01
3.8477e-01 1.8800e+02 1.4300e+02 -3.3000e+01 -6.0000e+00
3.8501e-01 -1.4200e+02 9.2000e+01 -1.3300e+02 -4.5000e+01
3.8525e-01 -2.9700e+02 4.6000e+01 9.2000e+01 -7.4000e+01
3.8550e-01 -2.4200e+02 5.6000e+01 9.6000e+01 6.3000e+01
3.8574e-01 -3.9900e+02 1.9600e+02 8.7000e+01 1.0000e+02
3.8599e-01 -4.5800e+02 2.0700e+02 7.8000e+01 -3.9000e+01
3.8623e-01 -3.0200e+02 8.0000e+00 0.0000e+00 -4.3000e+01
3.8647e-01 -1.0000e+01 -3.7500e+02 -1.4500e+02 -5.9000e+01
3.8672e-01 3.1200e+02 -4.8100e+02 1.1900e+02 -1.2600e+02
3.8696e-01 2.6100e+02 -2.8100e+02 1.7400e+02 2.9000e+01
3.8721e-01 3.3600e+02 3.4000e+01 -4.2700e+02 1.1900e+02
3.8745e-01 4.4900e+02 1.6800e+02 -1.3900e+02 5.6000e+01
3.8770e-01 3.4600e+02 1.8600e+02 2.3100e+02 3.9000e+01
3.8794e-01 1.1500e+02 1.3000e+02 -1.1900e+02 -6.0000e+00
3.8818e-01 -2.1400e+02 8.8000e+01 -8.2000e+01 -5.9000e+01
3.8843e-01 -2.8800e+02 2.7000e+01 1.2400e+02 -5.6000e+01
3.8867e-01 -2.4900e+02 7.4000e+01 8.7000e+01 8.3000e+01
3.8892e-01 -4.1200e+02 1.9300e+02 8.8000e+01 7.0000e+01
3.8916e-01 -4.0200e+02 1.7000e+02 6.0000e+01 -6.9000e+01
3.8940e-01 -2.1500e+02 -8.4000e+01 -3.5000e+01 -3.9000e+01
3.8965e-01 1.0200e+02 -4.4100e+02 -1.2800e+02 -9.3000e+01
3.8989e-01 3.4500e+02 -4.7300e+02 1.9300e+02 -1.1800e+02
3.9014e-01 2.5700e+02 -2.2000e+02 3.8000e+01 6.5000e+01
3.9038e-01 3.7500e+02 8.7000e+01 -4.7100e+02 1.0500e+02
3.9062e-01 4.2500e+02 1.8200e+02 0.0000e+00 5.4000e+01
3.9087e-01 2.7500e+02 1.9200e+02 1.6700e+02 3.4000e+01
3.9111e-01 1.0000e+01 1.3600e+02 -1.9100e+02 -1.2000e+01
3.9136e-01 -2.9200e+02 1.0000e+02 -3.2000e+01 -6.5000e+01
3.9160e-01 -2.9900e+02 3.1000e+01 1.1700e+02 -1.7000e+01
3.9185e-01 -2.9900e+02 1.1300e+02 6.7000e+01 1.0500e+02
3.9209e-01 -4.5300e+02 2.0300e+02 7.1000e+01 5.3000e+01
3.9233e-01 -3.7900e+02 1.4200e+02 2.7000e+01 -6.1000e+01
3.9258e-01 -1.6900e+02 -1.6600e+02 -8.0000e+01 -1.2000e+01
3.9282e-01 1.7200e+02 -4.6400e+02 -8.0000e+01 -9.9000e+01
3.9307e-01 3.3500e+02 -4.1200e+02 2.4900e+02 -7.5000e+01
3.9331e-01 2.6200e+02 -1.2500e+02 -1.0200e+02 1.0900e+02
3.9355e-01 4.1800e+02 1.4200e+02 -4.1200e+02 8.9000e+01
3.9380e-01 4.1400e+02 1.9800e+02 1.6400e+02 5.0000e+01
3.9404e-01 2.3400e+02 1.9200e+02 1.3000e+02 1.6000e+01
3.9429e-01 -5.8000e+01 1.3000e+02 -1.6200e+02 -3.3000e+01
3.9453e-01 -3.1300e+02 9.6000e+01 7.6000e+01 -8.6000e+01
3.9478e-01 -2.6400e+02 3.8000e+01 1.5700e+02 8.0000e+00
3.9502e-01 -3.1400e+02 1.4600e+02 1.1000e+02 9.7000e+01
3.9526e-01 -4.3200e+02 1.9900e+02 1.1100e+02 8.0000e+00
3.9551e-01 -3.0800e+02 9.5000e+01 4.2000e+01 -6.9000e+01
3.9575e-01 -6.9000e+01 -2.5200e+02 -8.1000e+01 -2.5000e+01
3.9600e-01 2.6000e+02 -4.9000e+02 1.0000e+00 -1.1800e+02
3.9624e-01 3.2200e+02 -3.6600e+02 2.5400e+02 -4.0000e+01
3.9648e-01 2.8000e+02 -5.4000e+01 -2.4900e+02 1.2000e+02
3.9673e-01 4.3100e+02 1.6500e+02 -3.2600e+02 6.0000e+01
3.9697e-01 3.6100e+02 2.0000e+02 2.3500e+02 4.1000e+01
3.9722e-01 1.4100e+02 1.8400e+02 7.0000e+00 3.0000e+00
3.9746e-01 -1.6900e+02 1.1500e+02 -1.6000e+02 -3.8000e+01
3.9771e-01 -3.5900e+02 7.1000e+01 1.0600e+02 -6.9000e+01
3.9795e-01 -2.7800e+02 3.4000e+01 1.1600e+02 5.5000e+01
3.9819e-01 -3.6900e+02 1.5400e+02 8.9000e+01 1.0800e+02
3.9844e-01 -4.3200e+02 1.7300e+02 8.2000e+01 -1.4000e+01
3.9868e-01 -2.5100e+02 1.4000e+01 3.0000e+00 -4.7000e+01
3.9893e-01 3.0000e+00 -3.5200e+02 -1.0500e+02 -3.9000e+01
3.9917e-01 3.1400e+02 -5.0400e+02 6.8000e+01 -1.2500e+02
3.9941e-01 3.0100e+02 -3.1600e+02 1.9200e+02 1.0000e+00
3.9966e-01 3.2100e+02 1.1000e+01 -3.7800e+02 1.1800e+02
3.9990e-01 4.5700e+02 1.9100e+02 -2.0300e+02 4.0000e+01
4.0015e-01 3.3300e+02 2.1500e+02 2.4600e+02 3.2000e+01
4.0039e-01 8.9000e+01 1.8200e+02 -1.0700e+02 -1.2000e+01
4.0063e-01 -2.2100e+02 1.1900e+02 -1.3100e+02 -6.0000e+01
4.0088e-01 -3.2300e+02 6.2000e+01 1.2300e+02 -6.1000e+01
4.0112e-01 -2.3300e+02 5.8000e+01 6.6000e+01 7.1000e+01
4.0137e-01 -3.5800e+02 1.8800e+02 5.7000e+01 8.1000e+01
4.0161e-01 -3.7100e+02 1.7000e+02 3.1000e+01 -5.5000e+01
4.0186e-01 -1.7200e+02 -4.7000e+01 -5.7000e+01 -4.8000e+01
4.0210e-01 9.0000e+01 -4.1500e+02 -1.3200e+02 -7.9000e+01
4.0234e-01 3.4700e+02 -4.8000e+02 1.1300e+02 -1.2600e+02
4.0259e-01 2.6600e+02 -2.4500e+02 6.7000e+01 4.7000e+01
